username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
RepixDesign;2011-10-12 00:38;0;0;"#Free PSD #Bootstrap Framework v1.0 http:// cl.ly/As7l @twitter @mdo @fat";;@twitter @mdo @fat;#Free #Bootstrap;"123890211993292800";https://twitter.com/RepixDesign/status/123890211993292800
happymrdave;2011-10-12 00:37;0;0;"@justicefries Using Bootstrap , which is several files. It would read the first fine, then silently break on 2nd then output incomplete CSS.";;@justicefries;;"123890046565752832";https://twitter.com/happymrdave/status/123890046565752832
osilver1;2011-10-12 00:29;0;0;"GOP debate tonight. I predict their jobs plan is heavy re-investment in the Bootstrap industry. Apparently you can do anything with those!";;;;"123887997337870336";https://twitter.com/osilver1/status/123887997337870336
ProfTomCrick;2011-10-12 00:14;0;0;"@standupmaths Can easily bootstrap and build an old gcc toolchain!";;@standupmaths;;"123884315510718464";https://twitter.com/ProfTomCrick/status/123884315510718464
adrianpike;2011-10-12 00:05;0;0;"Finally wrote a chef bootstrap script for Amazon's Linux AMI. Should have done this one a while ago.";;;;"123881980663304192";https://twitter.com/adrianpike/status/123881980663304192
fabrahamlincoln;2011-10-11 23:51;0;0;"@mdo @fat Thanks for your work on Bootstrap ! Had to implement an admin panel today and it sped up my dev time so much!";;@mdo @fat;;"123878453660499968";https://twitter.com/fabrahamlincoln/status/123878453660499968
MrZanona;2011-10-11 23:45;0;0;"Bootstrap , from Twitter http:// goo.gl/fb/1V4L6";;;;"123876779491475456";https://twitter.com/MrZanona/status/123876779491475456
mraible;2011-10-11 23:34;0;0;"@lhazlewood I've been using them together. Boilerplate brings basic files and Modernizer. Bootstrap is mostly CSS.";;@lhazlewood;;"123874121854619648";https://twitter.com/mraible/status/123874121854619648
Transtutors;2011-10-11 23:08;0;0;"bootstrap amplifier: explane bootstrap amplifier with circuit diagram";;;;"123867571786219520";https://twitter.com/Transtutors/status/123867571786219520
thierrylemoulec;2011-10-11 23:00;0;0;"@benoitc Great use of bootstrap and nice song ;)";;@benoitc;;"123865637369032704";https://twitter.com/thierrylemoulec/status/123865637369032704
Lloyd;2011-10-11 22:52;0;0;"Experience with Bootstrap wouldn't go amiss either :)";;;;"123863460630114307";https://twitter.com/Lloyd/status/123863460630114307
LoganDWard;2011-10-11 22:51;0;0;"Bootstrap or raise capital? Great thoughts by @derek_keller on the issue http:// bit.ly/nGKi85 via @mark_solon . #VC";;@derek_keller @mark_solon;#VC;"123863314450223105";https://twitter.com/LoganDWard/status/123863314450223105
rqtaylor;2011-10-11 22:43;0;0;"Well said Derek RT @mark_solon Thoughtful post by @derek_keller on whether to bootstrap or raise capital http://www. highway12ventures.com/2011/10/11/sho uld-i-bootstrap-or-raise-capital/ …";;@mark_solon @derek_keller;;"123861350383493121";https://twitter.com/rqtaylor/status/123861350383493121
marksolon;2011-10-11 22:37;0;0;"Thoughtful post by @derek_keller on whether to bootstrap or raise capital http:// bit.ly/nGKi85";;@derek_keller;;"123859886575583232";https://twitter.com/marksolon/status/123859886575583232
iansephton;2011-10-11 22:35;0;0;"I just nominated BOOTSTRAP 50 for "Best Social Good Cause Campaign" #MashableAwards http:// on.mash.to/pbWZnh";;;#MashableAwards;"123859220608188417";https://twitter.com/iansephton/status/123859220608188417
hueglobal;2011-10-11 22:33;0;0;"@dmoten3 Well we're weren't discounting his comments, we're relaying what he said. Of course the " bootstrap " method works for some.";;@dmoten3;;"123858775194087426";https://twitter.com/hueglobal/status/123858775194087426
amyhoy;2011-10-11 22:32;1;1;"startup - a phase in a biz, not a type of biz, but it's come to mean that. bootstrap - doesn't indicate type of biz. no word for what we do.";;;;"123858505055748096";https://twitter.com/amyhoy/status/123858505055748096
searls;2011-10-11 22:20;0;0;"@dandiep @oisin yeah, as a non-designer, twitter bootstrap has saved me dozens of hours in css-twiddling. Love it.";;@dandiep @oisin;;"123855465745629186";https://twitter.com/searls/status/123855465745629186
mwessendorf;2011-10-11 22:13;0;1;"RT @dandiep Same here. RT @oisin Twitter bootstrap has been a massive time-saver for me. Recommended for bus… (cont) http:// deck.ly/~pn4NB";;@dandiep @oisin;;"123853724266414080";https://twitter.com/mwessendorf/status/123853724266414080
dandiep;2011-10-11 22:09;0;0;"Same here. RT @oisin Twitter bootstrap has been a massive time-saver for me. Recommended for busy non-Web developers. http:// twitter.github.com/bootstrap/";;@oisin;;"123852686142619648";https://twitter.com/dandiep/status/123852686142619648
oisin;2011-10-11 22:09;1;3;"Twitter bootstrap has been a massive time-saver for me. Recommended for busy non-Web developers. http:// twitter.github.com/bootstrap/";;;;"123852622343057409";https://twitter.com/oisin/status/123852622343057409
kennethreitz;2011-10-11 22:01;0;0;"@amanjeev they serve a purpose — pushing under qualified people into high profile gigs. *can* work out well to bootstrap experience :)";;@amanjeev;;"123850823611580416";https://twitter.com/kennethreitz/status/123850823611580416
greenpois0ncom;2011-10-11 21:58;0;0;"New Post: Old school iPod as cluster bootstrap : Old school iPod as cluster bootstrap Image by ChrisDag The i... http:// bit.qlp.be/oRUhyj";;;;"123850043294883840";https://twitter.com/greenpois0ncom/status/123850043294883840username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
jonezy;2011-12-20 00:57;0;0;"@kevinkcodes that was me, lol. yeah the twitter bootstrap framework - http:// twitter.github.com/bootstrap/";;@kevinkcodes;;"148914873072496640";https://twitter.com/jonezy/status/148914873072496640
_kellkevin;2011-12-20 00:55;0;0;"@clickflickca @devTO twitter bootstrap ? Or is bootstrap the framework name? I've heard of bootstrap , though. How easy is the implimentation?";;@clickflickca @devTO;;"148914339863199744";https://twitter.com/_kellkevin/status/148914339863199744
Sir_NickYoung;2011-12-20 00:43;0;0;"@hannahcassidy35 bootstrap !!";;@hannahcassidy35;;"148911417700007936";https://twitter.com/Sir_NickYoung/status/148911417700007936
jeff_lamarche;2011-12-20 00:19;0;0;"@prime_31 Cannot register with Bootstrap server, it's been a pretty constant problem for a while";;@prime_31;;"148905428368105472";https://twitter.com/jeff_lamarche/status/148905428368105472
JulianaBrittoS;2011-12-20 00:16;0;0;"Trying to explain white and class privilege to my mom, and why the Bootstrap phenomenon is a myth. She's not really getting it.";;;;"148904582498627586";https://twitter.com/JulianaBrittoS/status/148904582498627586
JoeConyers;2011-12-20 00:07;0;0;"Bootstrap is already blowing my mind.";;;;"148902181771280384";https://twitter.com/JoeConyers/status/148902181771280384
DevTO;2011-12-20 00:01;0;0;"@kevinkcodes sure are. That's my fav boilerplate framework for sure. Though twitter bootstrap is nicer visually.";;@kevinkcodes;;"148900774917840896";https://twitter.com/DevTO/status/148900774917840896
SutherlandInfo;2011-12-19 23:57;0;0;"Haha, I don't think the bootstrap line extends to Sutherland Shire :D ^RH";;;;"148899711456256000";https://twitter.com/SutherlandInfo/status/148899711456256000
womenceo;2011-12-19 23:43;0;0;"seen all the google features 4 business? Check'em out during ur virtual training Bootstrap ur Way to Start-up www.wcpstartup.eventbrite.com";;;;"148896298576265216";https://twitter.com/womenceo/status/148896298576265216
CampaignMonitor;2011-12-19 23:29;0;0;"@lomaxx @KateKendall @sebeckmas Haha, I don't think the bootstrap line extends to Sutherland Shire :D ^RH";;@lomaxx @KateKendall @sebeckmas;;"148892627276808192";https://twitter.com/CampaignMonitor/status/148892627276808192
juliopontes;2011-12-19 23:24;0;0;"MooTools for Bootstrap http:// anutron.github.com/mootools-boots trap/ …";;;;"148891565543272448";https://twitter.com/juliopontes/status/148891565543272448
Aerendir;2011-12-19 23:24;0;0;"How to Bootstrap Your Business | http:// goo.gl/nvDOA http:// goo.gl/kx8zD";;;;"148891529191227392";https://twitter.com/Aerendir/status/148891529191227392
vivienschilis;2011-12-19 23:21;0;0;"@andreareginato with some twitter bootstrap";;@andreareginato;;"148890836149616640";https://twitter.com/vivienschilis/status/148890836149616640
PremiumSharellc;2011-12-19 23:06;0;0;"Tips to Bootstrap a Start-up http:// premiumshare.com/blog/tips-to-b ootstrap-a-start-up/ … thanks for the great tool @jack now we need to figure out how to use @square";;@jack @square;;"148886857780953088";https://twitter.com/PremiumSharellc/status/148886857780953088
Bmust44;2011-12-19 22:52;0;0;"@thekidet Im tellin you man drop the Villian and be " Bootstrap " Evan Turner";;@thekidet;;"148883525880397824";https://twitter.com/Bmust44/status/148883525880397824
dasper12;2011-12-19 22:06;0;0;"Thank you twitter for #bootstrap . Got my first site drafted in it and looks great. Blueprintcss has a contender in my book.";;;#bootstrap;"148871912213319680";https://twitter.com/dasper12/status/148871912213319680
BragInteractive;2011-12-19 21:53;0;0;"The first version of the #WordPress theme that uses the #bootstrap toolkit is completed. Check it out here: http:// bit.ly/rrDfWl";;;#WordPress #bootstrap;"148868526684381184";https://twitter.com/BragInteractive/status/148868526684381184
gettimothy;2011-12-19 21:33;0;0;"@johnrobb need a generalized roadmap to bootstrap DIY airfreight project. searched http:// miiu.org for help, no entry @OWSBuenosAires";;@johnrobb @OWSBuenosAires;;"148863477820301312";https://twitter.com/gettimothy/status/148863477820301312
arbales;2011-12-19 21:24;0;0;"@notforpaper you might pick out the type, grid, and reset portions of Bootstrap ( http:// twitter.github.com/bootstrap ). http:// html5boilerplate.com works too.";;@notforpaper;;"148861395025412096";https://twitter.com/arbales/status/148861395025412096
impleri;2011-12-19 21:15;0;0;"Hmm...Despite Laravel's use of 'artisan' and namespace, I think it's overall nice. Add Bootstrap ( http:// goo.gl/hQU8m ) & it's almost a site";;;;"148858990724513792";https://twitter.com/impleri/status/148858990724513792
CayoGrace;2011-12-19 21:11;0;0;"Conference Call University – Bootstrap Your Way to Start-up- Webinar & Virtual Training - http:// goo.gl/fnj1d via @Shareaholic";;@Shareaholic;;"148857934896574464";https://twitter.com/CayoGrace/status/148857934896574464
pystar;2011-12-19 21:10;0;0;"Forget about Blueprint et al, go with BOOTSTRAP from Twitter";;;;"148857857054474240";https://twitter.com/pystar/status/148857857054474240
galenmoore;2011-12-19 21:03;2;0;"You can't bootstrap like Dana Gonsal can: Shoeshine entrepreneur goes from homeless man to businessman. http:// bit.ly/v2NGZO (subscription)";;;;"148855915146256385";https://twitter.com/galenmoore/status/148855915146256385
DesigNERDLuis;2011-12-19 21:01;0;0;"Are you using Twitter's new Toolkit called Bootstrap yet? - http:// twitter.github.com/bootstrap/#nav igation …";;;#nav;"148855578792435713";https://twitter.com/DesigNERDLuis/status/148855578792435713
MrPeterLambert;2011-12-19 20:32;0;0;"Just stumbled over Twitter Bootstrap . An awesome, open source CSS/JS toolkit for making prototype web apps look less rubbish. @TwBootstrap";;@TwBootstrap;;"148848281810763776";https://twitter.com/MrPeterLambert/status/148848281810763776
Kris10callaway;2011-12-19 20:26;0;0;"Ohh my gosh. Bear mans fu Manchu is dirty. Need to go RT @AMartini238 : Da boys @bootstrap _bill_ @Cadenceburk @https://twitter.com/AMartini238/status/148683992076529664/photo/1 pic.twitter.com/VrwHg0CN";;@AMartini238 @bootstrap @Cadenceburk @https;;"148846593322385410";https://twitter.com/Kris10callaway/status/148846593322385410
PremiumSharellc;2011-12-19 20:25;0;0;"@hellofax : Nice! Glad we made it on your Tips to Bootstrap a Startup list. http:// bit.ly/ry4x12 It's been great working with the team in SF";;@hellofax;;"148846491031715841";https://twitter.com/PremiumSharellc/status/148846491031715841
davidadamojr;2011-12-19 20:14;0;0;"RT @pystar : Twitters' BOOTSTRAP makes sense!!!";;@pystar;;"148843671427624960";https://twitter.com/davidadamojr/status/148843671427624960
bmihelac;2011-12-19 20:14;0;0;"My fork of django-uni-form contributed templates for twitter- bootstrap - https:// github.com/bmihelac/djang o-uni-form-contrib …";;;;"148843600980090880";https://twitter.com/bmihelac/status/148843600980090880
MONSTERSINTECH;2011-12-19 20:00;0;0;"Make Your Own iPhone App?! Inside Secrets to an iPhone App on a Bootstrap and successfully Market it! http:// bit.ly/fKoZAT";;;;"148840103333212161";https://twitter.com/MONSTERSINTECH/status/148840103333212161username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
declan;2012-02-11 00:48;0;0;"@dannyman learn Bootstrap to delay the work";;@dannyman;;"168119119193964544";https://twitter.com/declan/status/168119119193964544
msmeissn;2012-02-11 00:46;2;0;"Tales learned from being a distro maintainer: There Is No Magic Bootstrap Fairy.";;;;"168118653076779008";https://twitter.com/msmeissn/status/168118653076779008
TechWraith;2012-02-11 00:40;0;0;"@KOOStudios @mde pretty and responsive right out of the box. Geddy actually generates a bootstrap layout for your app by default.";;@KOOStudios @mde;;"168117238400946178";https://twitter.com/TechWraith/status/168117238400946178
denniserny;2012-02-11 00:34;0;0;"Just finished setting up about 60 #Bootstrap snippets in #Sublime . I am so ready to rock on my upcoming U of T projects.";;;#Bootstrap #Sublime;"168115637204430848";https://twitter.com/denniserny/status/168115637204430848
paulmacf;2012-02-11 00:34;0;0;"Yet to use Bootstrap from Twitter but I am excited http:// twitter.github.com/bootstrap/ via @twbootstrap";;@twbootstrap;;"168115586017140736";https://twitter.com/paulmacf/status/168115586017140736
KOOStudios;2012-02-11 00:33;0;0;"@mde @TechWraith Wow. Twitter's Bootstrap is taking the whole Internet by storm. It's making a whole lot of websites a lot prettier.";;@mde @TechWraith;;"168115493725683712";https://twitter.com/KOOStudios/status/168115493725683712
billhorsman;2012-02-11 00:26;0;0;"@mahemoff I'm thinking of trying out the Sass port of Bootstrap . Of course, there are 2: http:// bit.ly/xufY9i and http:// bit.ly/wvDnFF";;@mahemoff;;"168113754729488385";https://twitter.com/billhorsman/status/168113754729488385
ShoesOnlineAu;2012-02-11 00:24;0;0;"Ed Hardy Bootstrap - Womens http://www. shoes-online.com.au/234/ps99892/sh oes …";;;;"168113162544087041";https://twitter.com/ShoesOnlineAu/status/168113162544087041
dzello;2012-02-11 00:23;0;0;"@lauraklein bootstrap is now the most popular repo on github - https:// github.com/explore/forever - it aims to fill the prescription you wrote";;@lauraklein;;"168112986593034240";https://twitter.com/dzello/status/168112986593034240
nodenpm;2012-02-11 00:20;0;0;"node-blog (0.0.2): http:// search.npmjs.org/#/node-blog Markdown Blog with twitter bootstrap UI and ace editor for composing…";;;#;"168112203503906817";https://twitter.com/nodenpm/status/168112203503906817
mahemoff;2012-02-11 00:12;2;1;"CSS+ fragmentation headache! Bootstrap -> Less. Bourbon -> SCSS. Express -> Stylus. Preferred SASS format -> SASS.";;;;"168110204934823937";https://twitter.com/mahemoff/status/168110204934823937
lindseycholmes;2012-02-11 00:00;0;0;"@Thegrammys 4 @Spotify is it better 2 bootstrap or seek angel investing/ VC funds? Is one more 'authentic?' One more realistic? #SMRSS";;@Thegrammys @Spotify;#SMRSS;"168107057403269120";https://twitter.com/lindseycholmes/status/168107057403269120
Jon_Ferrara;2012-02-11 00:00;2;0;"PR for Developers 101: How to Bootstrap Project Coverage http:// rww.to/zo5Z7K #PR";;;#PR;"168106998020321280";https://twitter.com/Jon_Ferrara/status/168106998020321280
AACEric;2012-02-10 23:35;0;0;"@glyphicons I really like the icons, found through Bootstrap ! I'm curious, do any of the licenses allow for recoloring, like white?";;@glyphicons;;"168100923783135233";https://twitter.com/AACEric/status/168100923783135233
thomasmcdonald_;2012-02-10 23:24;0;0;"@railstutorial I think the source of any problems would be changes between versions of Bootstrap .";;@railstutorial;;"168098134604517377";https://twitter.com/thomasmcdonald_/status/168098134604517377
thomasmcdonald_;2012-02-10 23:24;0;0;"@railstutorial I'll keep bootstrap -sass updated as long as Bootstrap keeps getting updated.";;@railstutorial;;"168098038571737088";https://twitter.com/thomasmcdonald_/status/168098038571737088
